data points,time/s,voltage/V,current/A,time SD,voltage SD,current SD
1,0,-0.000139528,3.45246007782407E-05,2.541283913,1.318633654,0.05238967
2,0.08760534,0.045355231,3.6254230508348E-05,,,
3,0.1752017,0.090917721,3.45245971402619E-05,,,
4,0.26280832,0.136405557,3.22184241667856E-05,,,
5,0.35041256,0.181925535,3.45245971402619E-05,,,
6,0.43801754,0.227435246,3.56776872649789E-05,,,
7,0.52560824,0.272337556,3.6254230508348E-05,,,
8,0.61320632,0.317829907,3.56776872649789E-05,,,
9,0.7008078,0.363321096,3.62542268703692E-05,,,
10,0.7884226,0.408803284,3.68307737517171E-05,,,
11,0.87603206,0.454364747,3.91369467251934E-05,,,
12,0.96362372,0.499854505,3.74073133571073E-05,,,
13,1.05121328,0.545425475,3.79838602384552E-05,,,
14,1.13880654,0.590931475,3.79838602384552E-05,,,
15,1.22640868,0.636508763,4.25962061854079E-05,,,
16,1.31400714,0.681988418,4.37492890341673E-05,,,
17,1.40161058,0.727475286,4.89381855004467E-05,,,
18,1.48919606,0.772370815,5.35505350853782E-05,,,
19,1.57678606,0.817866504,6.21986837359145E-05,,,
20,1.66438684,0.863385677,7.31530235498212E-05,,,
21,1.75198144,0.908886075,8.52604352985509E-05,,,
22,1.83957264,0.954450309,0.00010371,,,
23,1.92714622,0.999927282,0.000130231,,,
24,2.01474216,1.045418143,0.000157328,,,
25,2.10234388,1.090904951,0.000198263,,,
26,2.18993108,1.136465311,0.000248422,,,
27,2.27753618,1.181952953,0.000312995,,,
28,2.36513008,1.227527022,0.000391405,,,
29,2.45272088,1.272355795,0.000491147,,,
30,2.54032046,1.31791687,0.000608185,,,
31,2.62792224,1.363408089,0.000756933,,,
32,2.71552134,1.408906579,0.000938545,,,
33,2.80311052,1.454461217,0.001155324,,,
34,2.89068984,1.499954343,0.001423418,,,
35,2.97827548,1.5454849,0.001738211,,,
36,3.06587024,1.590979099,0.002112387,,,
37,3.1534638,1.636545777,0.002558054,,,
38,3.24104962,1.682015181,0.003083287,,,
39,3.3286588,1.727519035,0.003699611,,,
40,3.41626142,1.772341013,0.004405299,,,
41,3.50384796,1.817909241,0.005245322,,,
42,3.59145934,1.863386512,0.006213337,,,
43,3.67904918,1.908982158,0.007337019,,,
44,3.76665028,1.954463482,0.00862559,,,
45,3.85425058,2.000006437,0.010109617,,,
46,3.9418465,2.045520067,0.01179889,,,
47,4.02945344,2.091017485,0.013730314,,,
48,4.1170537,2.136575937,0.015922902,,,
49,4.20464254,2.182056904,0.018404339,,,
50,4.2922348,2.227582693,0.021210384,,,
51,4.37981276,2.272405863,0.024318518,,,
52,4.46740052,2.317985058,0.027866572,,,
53,4.55499468,2.363450527,0.031831454,,,
54,4.64258478,2.408947229,0.036274884,,,
55,4.73019154,2.454441071,0.041234296,,,
56,4.81778678,2.499984026,0.046766803,,,
57,4.90538066,2.545476437,0.052911025,,,
58,4.99296198,2.590797424,0.059711922,,,
59,5.08056114,2.636309862,0.067281939,,,
60,5.1681461,2.681835175,0.075672902,,,
61,5.25573726,2.727354765,0.084952414,,,
62,5.34334162,2.772168636,0.101967283,,,
63,5.43092158,2.817744017,0.102666102,,,
64,5.51852364,2.863204956,0.103297986,,,
65,5.60612428,2.908742666,0.103912011,,,
66,5.69372986,2.954238892,0.104517408,,,
67,5.7813356,2.999796152,0.105107799,,,
68,5.86892438,3.045283794,0.105692372,,,
69,5.95651972,3.090780258,0.106270082,,,
70,6.0441214,3.13628149,0.106843084,,,
71,6.13170642,3.181839228,0.107414506,,,
72,6.21930006,3.227319002,0.107979566,,,
73,6.30690296,3.27224946,0.108531259,,,
74,6.39451892,3.317796707,0.109094568,,,
75,6.4821174,3.363277912,0.109651521,,,
76,6.56970358,3.408787727,0.110195212,,,
77,6.65730942,3.454279661,0.110688135,,,
78,6.7449044,3.499815226,0.111222036,,,
79,6.83251818,3.545320749,0.111764498,,,
80,6.9201126,3.590846062,0.112315081,,,
81,7.00769632,3.636342287,0.112864554,,,
82,7.09528834,3.68187499,0.113416314,,,
83,7.18289144,3.727365494,0.113966338,,,
84,7.27049734,3.77220583,0.114507683,,,
85,7.35808326,3.817697763,0.115057155,,,
86,7.44567708,3.863247633,0.115606628,,,
87,7.53328028,3.908756018,0.116153196,,,
88,7.6208757,3.95423913,0.116699152,,,
89,7.70848692,3.999780178,0.117243983,,,
90,7.79608098,4.045269966,0.117789976,,,
91,7.88366428,4.09078598,0.118336543,,,
92,7.97126006,4.136253834,0.118877873,,,
93,8.05886134,4.181807518,0.119424433,,,
94,8.14648244,4.227304459,0.119968697,,,
95,8.23406976,4.27218008,0.120507754,,,
96,8.32167004,4.317644596,0.12105082,,,
97,8.40927488,4.363217831,0.121595122,,,
98,8.4968718,4.408686161,0.122139417,,,
99,8.58446664,4.454208851,0.122681908,,,
100,8.67206498,4.499685287,0.123226687,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
