data points,time/s,voltage/V,current/A,time SD,voltage SD,current SD
1,0,-0.499962032,-4.44E-07,2.54171896,1.025540817,0.016987103
2,0.08763312,-0.464614451,-7.97E-08,,,
3,0.17525172,-0.429255217,1.57457634486491E-07,,,
4,0.26285062,-0.393905371,3.19452766461836E-07,,,
5,0.35046008,-0.358561963,4.17806916175323E-07,,,
6,0.43805658,-0.323214084,4.75662346843819E-07,,,
7,0.52566616,-0.287861019,5.0459016165405E-07,,,
8,0.61326502,-0.25252676,5.21946844855847E-07,,,
9,0.70087188,-0.217147872,5.10375798512541E-07,,,
10,0.78847088,-0.181801572,5.62445563900837E-07,,,
11,0.87607786,-0.146450937,5.56660097572603E-07,,,
12,0.96369544,-0.1110956,5.56660097572603E-07,,,
13,1.0512905,-0.075747296,5.85587827117706E-07,,,
14,1.13889408,-0.040390708,5.45088994385878E-07,,,
15,1.22648898,-0.005049181,5.62445848117932E-07,,,
16,1.31408542,0.030309726,5.62445734431094E-07,,,
17,1.40170066,0.065653674,5.97158873461012E-07,,,
18,1.48930948,0.101007484,5.97158930304431E-07,,,
19,1.57690332,0.136359707,5.85587827117706E-07,,,
20,1.66450434,0.171712846,6.20301079834462E-07,,,
21,1.7521074,0.207068011,6.31872126177768E-07,,,
22,1.8397366,0.242399678,6.49228809379565E-07,,,
23,1.92735438,0.277762324,6.60799798879452E-07,,,
24,2.01497282,0.313117445,7.18655201126239E-07,,,
25,2.10259642,0.348469347,8.05437480266846E-07,,,
26,2.1902066,0.383817077,8.86434065705544E-07,,,
27,2.27782502,0.419161201,9.96357812255155E-07,,,
28,2.36544608,0.454509556,1.18149284844549E-06,,,
29,2.45304978,0.489863634,1.4302677300293E-06,,,
30,2.54066628,0.52520752,1.78896698344033E-06,,,
31,2.62827478,0.560556829,2.21130630961852E-06,,,
32,2.71587994,0.595909297,2.81299503512855E-06,,,
33,2.80350426,0.631255448,3.65188725481858E-06,,,
34,2.89109704,0.666607082,4.68169992018375E-06,,,
35,2.97870778,0.701954484,6.09913877269719E-06,,,
36,3.0663126,0.737307608,7.84634721640032E-06,,,
37,3.15392962,0.772720754,1.01316081781988E-05,,,
38,3.24153716,0.808067024,1.29954096337315E-05,,,
39,3.32914254,0.843416274,1.66055360750761E-05,,,
40,3.41676092,0.878765643,2.11239785130601E-05,,,
41,3.50436432,0.914110601,2.67185259872349E-05,,,
42,3.59198628,0.949456632,3.36379234795459E-05,,,
43,3.67960102,0.984802067,4.20847209170461E-05,,,
44,3.76722082,1.020158648,5.2417552069528E-05,,,
45,3.85483972,1.055510044,6.49372886982746E-05,,,
46,3.94243684,1.090857029,8.00604539108463E-05,,,
47,4.03006182,1.126202106,9.82268174993806E-05,,,
48,4.11768506,1.161556482,0.000119893,,,
49,4.20529924,1.196903348,0.000145685,,,
50,4.2929057,1.232254505,0.000176238,,,
51,4.38052958,1.267670155,0.000212316,,,
52,4.46814434,1.303023577,0.000254614,,,
53,4.55574964,1.338363767,0.000304091,,,
54,4.64333768,1.373711467,0.000361737,,,
55,4.73094394,1.409067392,0.000428733,,,
56,4.81854674,1.444417834,0.000506264,,,
57,4.90615414,1.4797616,0.000595695,,,
58,4.99377214,1.515108466,0.00069852,,,
59,5.0813723,1.550461173,0.000816451,,,
60,5.16899446,1.585817933,0.000951269,,,
61,5.25659542,1.621155024,0.001104838,,,
62,5.34421648,1.656500697,0.001279437,,,
63,5.43183166,1.691851497,0.001477375,,,
64,5.5194401,1.727203608,0.001701284,,,
65,5.60705646,1.762590289,0.001954085,,,
66,5.69464226,1.79793632,0.002238192,,,
67,5.78226184,1.833295107,0.002557311,,,
68,5.86987474,1.868637085,0.002914643,,,
69,5.95747368,1.903984785,0.003314072,,,
70,6.0450869,1.939330697,0.003759596,,,
71,6.13270914,1.974688888,0.004255663,,,
72,6.22031816,2.01002717,0.004806528,,,
73,6.3079218,2.045377254,0.005417566,,,
74,6.3955382,2.080729723,0.006093903,,,
75,6.4831545,2.115814686,0.006834282,,,
76,6.57075964,2.151394367,0.007663495,,,
77,6.6583618,2.186923027,0.008575582,,,
78,6.74596888,2.22181797,0.009560561,,,
79,6.83359314,2.257328987,0.010660286,,,
80,6.9212168,2.292876244,0.011867473,,,
81,7.0088492,2.328464031,0.013191353,,,
82,7.0964571,2.363314152,0.014607579,,,
83,7.18405946,2.398850441,0.016183769,,,
84,7.27167694,2.434371233,0.017902555,,,
85,7.35930012,2.469288588,0.019741882,,,
86,7.44690812,2.504820347,0.021778023,,,
87,7.53450968,2.540331364,0.02399008,,,
88,7.62213294,2.575692654,0.026381582,,,
89,7.70974458,2.610537767,0.028938448,,,
90,7.79734498,2.64614439,0.031767339,,,
91,7.88495036,2.681647778,0.034825508,,,
92,7.97256404,2.716526747,0.038076457,,,
93,8.06018484,2.752043962,0.041656058,,,
94,8.14778016,2.787550211,0.045527082,,,
95,8.2353699,2.822483063,0.049644493,,,
96,8.32296772,2.857978582,0.054162912,,,
97,8.41057336,2.893527031,0.059052918,,,
98,8.49817238,2.929053545,0.064339399,,,
99,8.58577054,2.963871241,0.069938995,,,
100,8.67337318,2.999462366,0.076117121,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
