data points,time/s,voltage/V,current/A,time SD,voltage SD,current SD
1,0,-0.499963582,-1.70E-06,2.541603029,1.025517424,0.026178227
2,0.08761222,-0.464615971,-8.84E-07,,,
3,0.1752367,-0.429255843,-3.69E-07,,,
4,0.26283276,-0.393906653,-2.19E-08,,,
5,0.35043962,-0.35856235,1.69030101915268E-07,,,
6,0.43803362,-0.323215276,3.25239284393319E-07,,,
7,0.5256103,-0.287861437,4.06236779326719E-07,,,
8,0.6132103,-0.252527654,4.52521021543362E-07,,,
9,0.70081122,-0.217148662,5.21947299603198E-07,,,
10,0.78838358,-0.181802005,5.33518402789923E-07,,,
11,0.87596198,-0.146451667,5.62446132335026E-07,,,
12,0.9635194,-0.111096531,5.91373748193291E-07,,,
13,1.05110872,-0.075747803,6.02944737693178E-07,,,
14,1.13870196,-0.040391516,6.08730260864832E-07,,,
15,1.22629744,-0.005049151,6.02944737693178E-07,,,
16,1.31386564,0.030309087,5.97159271364944E-07,,,
17,1.40146542,0.065653183,6.08730260864832E-07,,,
18,1.489047,0.101006806,6.14515784036485E-07,,,
19,1.57663392,0.136359423,6.20301307208138E-07,,,
20,1.66423492,0.1717114,6.20301364051556E-07,,,
21,1.75182964,0.207068011,6.95513165283046E-07,,,
22,1.83942398,0.242399767,7.07084211626352E-07,,,
23,1.92701258,0.27776137,7.36011827484617E-07,,,
24,2.01457836,0.313116699,7.76510091782256E-07,,,
25,2.10217152,0.348468691,8.8643372464503E-07,,,
26,2.1897788,0.383815885,1.01371369964909E-06,,,
27,2.27739472,0.419159651,1.19884839477891E-06,,,
28,2.36498262,0.454509377,1.43605200264574E-06,,,
29,2.4525717,0.489864171,1.78896470970358E-06,,,
30,2.54017124,0.5252074,2.28651379075018E-06,,,
31,2.6277598,0.560557067,2.96919779430027E-06,,,
32,2.7153707,0.59590888,3.84280110665713E-06,,,
33,2.80296718,0.631254971,4.99989164381986E-06,,,
34,2.89055188,0.666606843,6.5619651650195E-06,,,
35,2.9781545,0.701953053,8.58108523971168E-06,,,
36,3.0657649,0.737307429,1.12250381789636E-05,,,
37,3.15338012,0.772720337,1.45921676448779E-05,,,
38,3.24098128,0.808066189,1.8879185518017E-05,,,
39,3.32857554,0.843414843,2.42885798797943E-05,,,
40,3.41616244,0.878764868,3.11269868689124E-05,,,
41,3.50378768,0.914109707,3.96084433305077E-05,,,
42,3.59140662,0.949456811,5.00627575092949E-05,,,
43,3.67903458,0.984801471,6.29932401352562E-05,,,
44,3.76662846,1.020157456,7.87701064837165E-05,,,
45,3.85425114,1.055508494,9.79604446911253E-05,,,
46,3.9418676,1.090857029,0.000121183,,,
47,4.02949734,1.126201391,0.000149179,,,
48,4.1170952,1.161556482,0.000182654,,,
49,4.20470214,1.196902871,0.000222521,,,
50,4.29232572,1.232254267,0.000269834,,,
51,4.37994796,1.267668843,0.00032582,,,
52,4.4675653,1.303022742,0.00039156,,,
53,4.55517524,1.338361979,0.00046857,,,
54,4.64277816,1.373710752,0.000558465,,,
55,4.73040224,1.409066558,0.000662996,,,
56,4.81800584,1.444416881,0.000784097,,,
57,4.90561328,1.479760408,0.000923931,,,
58,4.99323836,1.515107036,0.001084934,,,
59,5.08084882,1.550459266,0.001269704,,,
60,5.16847622,1.585816383,0.001481029,,,
61,5.2560984,1.621153831,0.001721969,,,
62,5.34372776,1.656500936,0.001996066,,,
63,5.43134978,1.691850662,0.002307021,,,
64,5.51895772,1.727202415,0.002658852,,,
65,5.60658392,1.762588263,0.003056218,,,
