data points,time/s,voltage/V,current/A,time SD,voltage SD,current SD
1,0,-0.000105079,3.51011731254403E-05,2.5409867,0.791238007,0.01582732
2,0.08759878,0.027464202,3.5677723644767E-05,,,
3,0.17517378,0.054364014,3.39480720867869E-05,,,
4,0.26275344,0.081924088,3.56777200067881E-05,,,
5,0.3503403,0.108883604,3.39480720867869E-05,,,
6,0.43794188,0.136440232,3.45246226061136E-05,,,
7,0.5255251,0.163340077,3.45246226061136E-05,,,
8,0.61310946,0.190944925,3.33715215674601E-05,,,
9,0.70068444,0.217836693,3.62542705261149E-05,,,
10,0.7882615,0.245384082,3.56777200067881E-05,,,
11,0.87584542,0.27237466,3.51011694874614E-05,,,
12,0.96343774,0.299910635,3.51011694874614E-05,,,
13,1.05101932,0.327482194,3.56777200067881E-05,,,
14,1.13860474,0.354383081,3.45246226061136E-05,,,
15,1.22619036,0.381961644,3.56777200067881E-05,,,
16,1.31376896,0.408835024,3.56777200067881E-05,,,
17,1.4013458,0.436462879,3.68308210454416E-05,,,
18,1.4889421,0.463372916,3.8560465327464E-05,,,
19,1.57651506,0.490905702,3.7983922084095E-05,,,
20,1.66409256,0.517899573,3.85604689654429E-05,,,
21,1.75167378,0.545467794,4.14432179240976E-05,,,
22,1.83924278,0.572380126,3.97135663661174E-05,,,
23,1.92681418,0.59999311,4.20197648054454E-05,,,
24,2.01438962,0.627574801,4.14432142861187E-05,,,
25,2.10198406,0.654457211,4.31728585681412E-05,,,
26,2.1895542,0.682023227,4.317286220612E-05,,,
27,2.27713394,0.708928823,4.43259632447734E-05,,,
28,2.3647181,0.736489713,4.72087049274705E-05,,,
29,2.45229316,0.763389826,4.95149070047773E-05,,,
30,2.53986686,0.7910074,5.75865997234359E-05,,,
31,2.62745072,0.817896783,6.04693450441118E-05,,,
32,2.71504558,0.845463395,6.45051768515259E-05,,,
33,2.80264522,0.872378707,7.08472362020984E-05,,,
34,2.89024624,0.899954677,8.00720299594104E-05,,,
35,2.97784986,0.927508831,8.46844050101936E-05,,,
36,3.06543478,0.95449245,9.79450414888561E-05,,,
37,3.15303438,0.982029498,0.000106593,,,
38,3.24063412,1.00893271,0.000118701,,,
39,3.32821392,1.036509037,0.000139457,,,
40,3.41580154,1.063412786,0.000154447,,,
41,3.50339326,1.090945601,0.000176932,,,
42,3.59097194,1.117913246,0.000201147,,,
43,3.67856592,1.145475507,0.000231704,,,
44,3.76614646,1.172354579,0.000261108,,,
45,3.85372344,1.199984312,0.000295701,,,
46,3.94129778,1.227560401,0.000341249,,,
47,4.02889836,1.25445807,0.000386796,,,
48,4.11649,1.282082796,0.000443875,,,
49,4.20407004,1.308975935,0.000502683,,,
50,4.2916575,1.336544752,0.000573598,,,
51,4.37924494,1.363443851,0.000650856,,,
52,4.46682372,1.391020656,0.000739067,,,
53,4.5544189,1.417904615,0.000837081,,,
54,4.64201144,1.445490718,0.000951238,,,
55,4.72958552,1.47242403,0.001070583,,,
56,4.81716608,1.499992251,0.001211261,,,
57,4.90475054,1.527558208,0.001364623,,,
58,4.99231846,1.554478526,0.001532976,,,
59,5.07990804,1.582039475,0.001726696,,,
60,5.16749702,1.608943701,0.00193656,,,
61,5.25510272,1.63658154,0.002170063,,,
62,5.34267742,1.663466454,0.002423745,,,
63,5.4302577,1.691027999,0.002709135,,,
64,5.517824,1.717942238,0.003017014,,,
65,5.60540944,1.745479107,0.00336006,,,
66,5.69300448,1.772379518,0.003729625,,,
67,5.78059508,1.800014377,0.004145319,,,
68,5.86816882,1.827588201,0.004597334,,,
69,5.95577034,1.854461551,0.005079328,,,
70,6.04335348,1.882117987,0.005618978,,,
71,6.13092822,1.909016967,0.006193799,,,
72,6.21850458,1.936557412,0.006835497,,,
73,6.30610086,1.963542223,0.007513519,,,
74,6.39369298,1.991095901,0.008269948,,,
75,6.48128492,2.018003941,0.009065012,,,
76,6.56888342,2.045558929,0.0099529,,,
77,6.65646058,2.072474718,0.010887484,,,
78,6.74405352,2.100023985,0.011922387,,,
79,6.8316267,2.127648115,0.013040314,,,
80,6.91921122,2.154531717,0.014217626,,,
81,7.00678528,2.182095766,0.015514866,,,
82,7.09438476,2.208996773,0.016878404,,,
83,7.18198104,2.236584902,0.018383194,,,
84,7.26955482,2.263474941,0.019953717,,,
85,7.35714698,2.291055202,0.021685097,,,
86,7.44472864,2.318026066,0.023504687,,,
87,7.53230878,2.345557213,0.025491461,,,
88,7.61989728,2.372450113,0.027567023,,,
89,7.70748154,2.40003562,0.029847868,,,
90,7.79509044,2.427571297,0.032283787,,,
91,7.88267484,2.45448041,0.03482464,,,
92,7.97026186,2.482095718,0.03761052,,,
93,8.05786826,2.509022236,0.040511701,,,
94,8.14545162,2.536533117,0.043671772,,,
95,8.23303966,2.563283205,0.046951771,,,
96,8.32063616,2.590845108,0.050546542,,,
97,8.4082194,2.61772728,0.054284323,,,
98,8.4958064,2.645365238,0.058369745,,,
99,8.58339008,2.672256947,0.062606223,,,
100,8.67099352,2.699822903,0.067224927,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
