data points,time/s,voltage/V,current/A,time SD,voltage SD,current SD
78,6.74350488,8.177609444,7.47582646454248E-07,,,
79,6.83107882,8.178604126,7.649385906916E-07,,,
80,6.9186621,8.17961216,7.4179735065627E-07,,,
81,7.00623958,8.180608749,7.47582646454248E-07,,,
82,7.09380692,8.181606293,7.82294478085532E-07,,,
83,7.18139666,8.182581902,7.82294478085532E-07,,,
84,7.268971,8.183617592,7.8807977388351E-07,,,
85,7.35653328,8.18459034,8.28576901312772E-07,,,
86,7.44410776,8.185610771,8.45932845550124E-07,,,
87,7.53169502,8.186572075,8.98000450888503E-07,,,
88,7.61929526,8.187589645,1.06577442693379E-06,,,
89,7.70688982,8.18855381,1.24511859667109E-06,,,
90,7.79446846,8.189552307,1.45338947277196E-06,,,
91,7.88205242,8.190548897,2.06663185053912E-06,,,
92,7.96963836,8.191571236,2.64516188508424E-06,,,
93,8.05721652,8.192540169,4.29976034865831E-06,,,
94,8.1447989,8.193541527,7.99078043201007E-06,,,
95,8.23237922,8.194535255,0.000167868,,,
96,8.31996356,8.195543289,0.000333796,,,
97,8.4075469,8.196533203,0.000451671,,,
98,8.4951159,8.197533607,0.000574898,,,
99,8.58270378,8.198507309,0.000710893,,,
100,8.67027464,8.199531555,0.000847698,,,
